rumor,truth,published_date,origin,url,truth_summary,rumor_province,rumor_city,category
天冷会导致骨关节炎,没有直接关系。当下正值寒露时节，气温起伏变化大，许多人开始出现关节酸痛的情况，“天冷会导致骨关节炎”的说法也一直广为流传。其实，导致关节炎的直接病因不是低温，而主要是运动和外伤导致的关节损伤、关节软骨老化、免疫功能异常等。想要预防骨关节炎，应尽量避免让关节长时间处于同一种姿势，例如长期跷二郎腿、久坐等。注意运动适度，运动前应进行充足的热身准备。同时，保持合理膳食、控制体重、注意关节保暖也十分重要。,2023/10/12,央视新闻客户端,https://www.piyao.org.cn/20231012/cc07f41400e84c998d4058c4dc006e72/c.html,关节炎非低温所致，主要因损伤、老化、免疫异常；防关节炎需适量运动，避免单一姿势，合理饮食，保暖。,无,无,科学常识
安徽泾县发生校园暴力事件致多名小学生受伤,近日，有网民发布消息称：“安徽泾县一所小学发生了一起校园暴力事件，多名学生受到了不同程度的伤害”。经泾县警方核查，该信息为暂住在泾县的张某为博眼球、赚取流量，编造并在自己注册的平台账号上发布。当地警方依法传唤张某接受调查，张某到案后对自己的违法行为供认不讳。目前，张某因涉嫌寻衅滋事已被依法行政拘留6日。警方提醒广大网民：自觉遵守网络公共秩序，保持冷静与理性，不造谣、不传谣、不信谣。,2023/10/11,来源：安徽互联网违法和不良信息举报中心、“安徽警方”微信公众号,https://www.piyao.org.cn/20231011/3572950b3bd848e296263f515fc1867a/c.html,编造传播校园暴力谣言，张某被行政拘留。,安徽,无,突发事件
蘑菇和茄子一起吃会中毒,该说法是错误的。从茄子和蘑菇所含的营养成分来看，同时食用它们不会发生任何反应。如果在同时食用茄子和蘑菇后出现呕吐、腹泻等症状，可能是误食了有毒蘑菇或是受到污染的蘑菇。生茄子中含有一定量的茄碱，如果摄入茄子过多可能会引起恶心、呕吐、腹泻等问题。只要适量食用，并将茄子彻底煮熟，即可避免。此外，对茄子或蘑菇过敏的人群，食用大量茄子和蘑菇可能会引起肠胃不适。,2023/10/11,中国互联网联合辟谣平台,https://www.piyao.org.cn/20231011/3572950b3bd848e296263f515fc1867a/c.html,同时吃茄子蘑菇无特殊反应，过量或不熟可能致不适。,无,无,食药卫生
Wi-Fi、基站会产生辐射，危害人体健康,实际上，在日常生活中，辐射无处不在，但大多数辐射无害，Wi-Fi、基站产生的辐射并不会对人体健康产生太多影响。辨别安全辐射和有害辐射需要看频率，比紫外线频率低的，例如可见光、人体发出的红外辐射、蓝牙、Wi-Fi信号、手机基站、广播电台，都是安全的电磁辐射；比紫外线频率高的，包括高频紫外线、X射线、γ射线、非正规来源的家装石材、所谓的“氡养生”等是有害的电离辐射，一定要远离。,2023/10/10,科普中国,https://www.piyao.org.cn/20231010/c4c40ae6440f45b6986b37907025145c/c.html,生活中的辐射大部分无害，区分安全与有害关键看频率。,无,无,科学常识
空心菜是“抽筋菜”，吃完会抽筋,抽筋是由于肌肉突然无法自主控制地收缩引起的，通常与运动过度和电解质不平衡等因素有关，目前没有科学证据表明抽筋与吃空心菜有关。尽管空心菜中草酸含量较高，草酸与钙结合后形成草酸钙沉淀，会影响钙吸收，但只要烹饪前将空心菜焯水，其草酸可以去除95%以上，这样就不用担心钙吸收不佳导致抽筋了。总之，空心菜不是抽筋的诱因，建议通过保持适量的水分摄入和适度运动等方式预防抽筋。,2023/10/10,科学辟谣,https://www.piyao.org.cn/20231010/c4c40ae6440f45b6986b37907025145c/c.html,空心菜非抽筋因，适量水分运动防之。,无,无,食药卫生
向浙江省嘉兴市红十字会捐款可返利,近期有不法分子未经许可，擅自使用浙江省嘉兴市红十字会的账号，在网络上以“捐款返利”的名义实施诈骗行为。嘉兴市红十字会郑重提醒，未经嘉兴市红十字会官方渠道发布的信息，一律为虚假或诈骗信息，请广大群众提高警惕，切勿轻信他人以返利作为回报的虚假信息，一经发现受骗，请立即报警。,2023/10/9,嘉兴市人民政府门户网站、嘉兴市红十字会,https://www.piyao.org.cn/20231009/39202d8cfa804862a94e912fff7f5f9d/c.html,非法冒用嘉兴红十字会名号，网络诈骗“捐款返利”，官方警告勿信虚假信息。,浙江,嘉兴,公共安全
经常吸氧能提神醒脑还益智,对于健康的人来说，空气里的氧含量足够使用。除了一些特殊病患需要供氧外，一般人是不需要吸氧的。网络上流传一些使用者“吸氧后提神”的感受，应该只是心理作用。“吸氧提神益智”的说法非但毫无科学依据，甚至可能会对使用者的身体造成一定负面伤害。长期高流量吸氧可能导致氧中毒，造成使用者出现恶心、胸痛、呕吐，以及较为严重的胃肠道反应等不良症状。极端情况下，吸氧甚至会对脑细胞造成一定损伤，反而会导致身体机能下降。专家表示，不要期望通过吸氧的方式来提神醒脑，当感觉疲惫时，应停下来适当补充睡眠。只有获得充足的睡眠，才能更好地提高学习工作的效率。,2023/10/9,北京青年报,https://www.piyao.org.cn/20231009/39202d8cfa804862a94e912fff7f5f9d/c.html,吸氧非普遍需求，或致氧中毒，影响健康。,无,无,食药卫生
湖南沅江发生交通事故致3人死亡,近日，一则“湖南省沅江市赤山大桥路段发生一起死亡3人的交通事故”的信息在网上流传。经查，该信息系谣言。10月1日6时许，违法嫌疑人王某使用本人抖音账户，发布了相关虚假视频，该视频浏览点击量达16万余次，且发布后又被多人转发和点赞，造成恶劣社会影响。根据《中华人民共和国治安管理处罚法》，湖南省沅江市公安局依法对王某处以行政拘留三日的处罚。(来源：“湖南省互联网举报中心”微信公众号、沅江交警）,2023/10/8,中国互联网联合辟谣平台,https://www.piyao.org.cn/20231008/43a5efbbf53f4576b795afd2feae2b73/c.html,湖南沅江一男子发死亡交通事故谣言，被行政拘留三日。,湖南,无,突发事件
护照号码EL开头的为失信人员,国家移民管理局回应称，网传“护照号码EL开头为失信人员”纯属谣传。护照系我国公民出入国境和在国外证明国籍、身份的证件，普通护照号码共9位，由1位英文字母+8位阿拉伯数字按顺序组成。2012年我国启用电子普通护照后，首位英文字母由“G”调整为“E”，代表电子护照含义。随着普通护照签发量增加，前缀英文字母调整为2位，由E+1位英文字母组成，英文字母从A至Z顺延，其中字母I、O除外。公安机关出入境管理机构审批普通护照申请后，按顺序自动匹配空白护照打印制作。因此，申请人所持护照号码具有随机性。,2023/10/7,国家移民管理局、环球网,https://www.piyao.org.cn/20231007/b7bad70b03984c618ba01b394a6f8755/c.html,谣言：EL开头护照属失信；真相：号码随机生成。,无,无,公共政策
天津宝坻住户需扫码进群办理停复暖业务,近日，有网民反映“在天津市宝坻区多个小区门口、楼道发现供暖停暖通知二维码”。经核实，该信息不实，天津市宝坻区相关供热部门并未建立“供暖停暖通知”群，停复暖业务需要到收费处现场办理。请广大网民不要轻信谣言，谨防上当受骗。,2023/9/28,天津辟谣,https://www.piyao.org.cn/20230928/e4e6d71f154a443c8c02e1c6be4e7ec1/c.html,天津宝坻供暖无二维码通知，勿信谣言。,天津,无,公共政策
南京长江隧道漏水了,9月27日上午，网传“南京长江隧道被撞漏了”“长江漏水了”。实际情况是：27日凌晨南京江心洲夹江隧道出城方向发生交通事故，撞破的是江心洲大桥夹江隧道的消防水管，已于当日凌晨维修完毕。该隧道当日早晨6点已恢复正常交通，可以放心通行。,2023/9/27,江苏省互联网违法和有害不良信息举报中心官方微博、江苏交通广播网、南京交通运营管理集团,https://www.piyao.org.cn/20230927/eecd3d7666eb493792467b2d538f895c/c.html,南京隧道水管事故已修，早6点恢复通行。,无,无,突发事件
民政部养老服务司招聘线上养老服务志愿者,近期，有机构或个人冒用“民政部养老服务司”的名义，发布线上招聘养老服务志愿者信息。9月25日，民政部养老服务司发布《关于防范假冒民政部养老服务司名义招聘线上养老服务志愿者的提示》指出：养老服务司从未组织开展过相关线上养老服务志愿者招聘活动。请大家提高警惕，不轻信来源不明的相关信息，避免造成损失。,2023/9/26,“中国民政”微信公众号,https://www.piyao.org.cn/20230926/911021957c5945d0977fe6232b6c5778/c.html,冒名招聘养老服务志愿者，官方已警示，请勿轻信。,无,无,公共政策
凉山、攀枝花多名老人卖石榴屡遭拒,9月，四川省凉山州、攀枝花市的石榴进入成熟季。在短视频平台上，出现了多段情节相似、版本不同的视频：老人向路边车辆推销石榴，但车内人员却将石榴扔到车外，老人默默将石榴捡起，弯腰鞠躬。但经调查表明，这些热门视频均为付费找老人出演的虚假摆拍视频，实则是“卖惨带货”的营销套路，意在通过视频引流，在平台带货，销售石榴。目前当地监管部门已对相关问题账号责令整改，下架视频近百条。,2023/9/26,四川互联网联合辟谣平台,https://www.piyao.org.cn/20230926/911021957c5945d0977fe6232b6c5778/c.html,虚假摆拍卖惨视频营销，四川石榴遭"引流带货"，监管已介入。,无,无,其它
突发流鼻血，仰头能止血,突发流鼻血时抬头、仰头是最常见的错误止血方式。这种做法可能会让血液流入喉咙或胃部，引起恶心和呕吐，甚至有可能引起喉咙部分的阻塞。而且，仰头无法准确判断鼻血是否已经止住，可能会让流鼻血的时间变长。,2023/9/26,中国互联网联合辟谣平台,https://www.piyao.org.cn/20230926/911021957c5945d0977fe6232b6c5778/c.html,错误止血抬头法：致恶心、呕吐、阻塞，无法准确判断止血。,无,无,突发事件
基因测序能检测孩子智商、天赋,近期，所谓“天赋基因检测”热度兴起，部分检测机构声称能通过采集口腔唾液，用基因技术分析孩子的智商、情商等指标。事实上，人的天赋具体由哪些基因决定、如何决定，以目前的科技水平还无法给出准确解答，所谓天赋基因检测是通过概念炒作扩大了基因与天赋的关联分析。当前基因检测的功能主要是通过筛查避免有遗传性疾病和先天性疾病的婴儿出生，或者通过基因干预的方式对某些慢性病进行预防、诊断、治疗。,2023/9/25,工人日报,https://www.piyao.org.cn/20230925/d81e730d0b4f4abbb03e97839552be0d/c.html,天赋基因检测概念炒作，实际功能限于遗传疾病筛查与慢性病管理。,无,无,科学常识
